Class,AAC_A,AAC_C,AAC_D,AAC_E,AAC_F,AAC_G,AAC_H,AAC_I,AAC_K,AAC_L,AAC_M,AAC_N,AAC_P,AAC_Q,AAC_R,AAC_S,AAC_T,AAC_V,AAC_W,AAC_Y
ABP,0,0,0,0,0,0,0.071428571,0.071428571,0.142857143,0.285714286,0.071428571,0,0,0,0.142857143,0.071428571,0.071428571,0.071428571,0,0
ABP,0.125,0,0,0.0625,0,0.0625,0,0.1875,0.25,0.0625,0,0.0625,0,0,0,0.0625,0,0.0625,0.0625,0
ABP,0,0,0,0,0,0.076923077,0.076923077,0.076923077,0.230769231,0.384615385,0,0,0,0,0.076923077,0,0.076923077,0,0,0
ABP,0.176470588,0,0,0.058823529,0,0,0,0.176470588,0.235294118,0.117647059,0,0.058823529,0,0,0,0.058823529,0,0.058823529,0.058823529,0
ABP,0.125,0,0,0,0,0.125,0,0.125,0.1875,0.125,0,0,0,0.125,0.0625,0.0625,0,0,0.0625,0
ABP,0,0,0,0,0,0,0,0.230769231,0.461538462,0.153846154,0,0,0,0,0,0.076923077,0,0,0.076923077,0
ABP,0.076923077,0,0,0,0.076923077,0,0,0.038461538,0.423076923,0.153846154,0,0,0,0,0,0.115384615,0.076923077,0,0.038461538,0
ABP,0,0,0,0,0,0.142857143,0,0.142857143,0.285714286,0.285714286,0,0,0,0,0.142857143,0,0,0,0,0
ABP,0.117647059,0,0,0,0.176470588,0.058823529,0,0.058823529,0.411764706,0.117647059,0,0,0,0,0,0,0,0.058823529,0,0
ABP,0.111111111,0,0,0,0.055555556,0.055555556,0.055555556,0.055555556,0.222222222,0.166666667,0.111111111,0,0,0,0,0.055555556,0,0.111111111,0,0
ABP,0,0,0,0.066666667,0,0.133333333,0,0.2,0.4,0.066666667,0,0,0,0.133333333,0,0,0,0,0,0
ABP,0,0,0,0,0.076923077,0,0,0.153846154,0.230769231,0.076923077,0.076923077,0,0,0,0.230769231,0.076923077,0.076923077,0,0,0
ABP,0.133333333,0,0,0.066666667,0,0.066666667,0,0.133333333,0.266666667,0.133333333,0,0,0,0,0,0.066666667,0,0.066666667,0.066666667,0
ABP,0,0,0,0,0.307692308,0.076923077,0,0.076923077,0.153846154,0.230769231,0,0,0.076923077,0,0.076923077,0,0,0,0,0
ABP,0.208333333,0,0,0,0,0,0,0.083333333,0.25,0.041666667,0,0.083333333,0,0.041666667,0.041666667,0.083333333,0.041666667,0.125,0,0
ABP,0,0,0,0,0,0.1,0,0.1,0.2,0.4,0,0,0,0,0.1,0.1,0,0,0,0
ABP,0.1,0,0,0.05,0.15,0.1,0,0.1,0.15,0,0.05,0,0,0,0.15,0,0,0.15,0,0
ABP,0,0,0,0,0.090909091,0.090909091,0,0.090909091,0.181818182,0.272727273,0,0,0.090909091,0,0,0.090909091,0,0.090909091,0,0
ABP,0,0,0,0,0.153846154,0,0,0.076923077,0.461538462,0.153846154,0,0,0.076923077,0,0,0,0,0,0.076923077,0
ABP,0.1,0,0,0,0,0.1,0,0.1,0.1,0.4,0,0,0,0,0.1,0,0.1,0,0,0
ABP,0.1,0,0,0,0.15,0.1,0.05,0.1,0.35,0.1,0,0,0,0,0,0.05,0,0,0,0
ABP,0.166666667,0,0,0,0.166666667,0.083333333,0,0,0.5,0.083333333,0,0,0,0,0,0,0,0,0,0
ABP,0.1,0,0,0,0.15,0,0,0,0.15,0.2,0,0,0.1,0,0,0.15,0,0.15,0,0
ABP,0.1,0,0,0,0.2,0.05,0,0.05,0.25,0.1,0,0,0.05,0,0.05,0.05,0,0.1,0,0
ABP,0,0,0,0.076923077,0,0.076923077,0,0.230769231,0.461538462,0.076923077,0,0,0,0.076923077,0,0,0,0,0,0
ABP,0.1,0,0,0,0.15,0,0.05,0.05,0.35,0.05,0,0,0,0,0,0.15,0.05,0,0.05,0
ABP,0.25,0,0,0,0,0,0,0,0.25,0.25,0.0625,0,0,0,0,0,0.0625,0.0625,0.0625,0
ABP,0.142857143,0,0,0,0.071428571,0.071428571,0,0,0.142857143,0.285714286,0,0,0,0.071428571,0.142857143,0,0,0.071428571,0,0
ABP,0.090909091,0,0,0,0.181818182,0.090909091,0,0,0.272727273,0.181818182,0,0,0,0,0,0,0,0,0.181818182,0
ABP,0.071428571,0,0,0,0.071428571,0.071428571,0,0.071428571,0.357142857,0.142857143,0,0,0,0,0,0,0,0.142857143,0.071428571,0
ABP,0.105263158,0,0,0,0.157894737,0,0,0,0.210526316,0.263157895,0,0,0.052631579,0,0.052631579,0.052631579,0,0,0.052631579,0.052631579
ABP,0,0,0,0,0.266666667,0,0,0,0.4,0.2,0,0,0,0,0,0.133333333,0,0,0,0
ABP,0.1,0,0,0,0,0.1,0,0.1,0.2,0.4,0,0,0,0,0.1,0,0,0,0,0
ABP,0.095238095,0,0,0,0.142857143,0,0.047619048,0,0.333333333,0.142857143,0,0.047619048,0,0,0,0.047619048,0,0.047619048,0.095238095,0
ABP,0.142857143,0,0,0,0.142857143,0.142857143,0,0,0.428571429,0,0,0,0,0,0,0,0,0.071428571,0.071428571,0
ABP,0.130434783,0,0,0,0.043478261,0.086956522,0,0.043478261,0.217391304,0.086956522,0.043478261,0,0,0.086956522,0,0.043478261,0.043478261,0.043478261,0.086956522,0.043478261
ABP,0,0,0,0,0,0,0,0.230769231,0.461538462,0.076923077,0,0,0,0,0,0.076923077,0,0,0.153846154,0
ABP,0.115384615,0,0,0,0.076923077,0,0,0.038461538,0.384615385,0.115384615,0,0,0,0,0,0.115384615,0.076923077,0.038461538,0.038461538,0
ABP,0.133333333,0,0,0,0,0,0,0.2,0.266666667,0.066666667,0.066666667,0.066666667,0,0,0,0.133333333,0,0,0.066666667,0
ABP,0,0,0,0,0.15,0,0.05,0.05,0.4,0.1,0,0,0,0,0,0.15,0.05,0,0.05,0
ABP,0,0,0,0,0.1,0.1,0,0.1,0.2,0.3,0,0,0,0,0,0.1,0,0.1,0,0
ABP,0,0,0,0,0.142857143,0.071428571,0,0,0.5,0,0,0,0,0,0,0,0,0.071428571,0.214285714,0
ABP,0.071428571,0,0,0,0,0.142857143,0,0.142857143,0.285714286,0.214285714,0,0.071428571,0,0,0,0,0,0,0.071428571,0
ABP,0.055555556,0,0,0,0.166666667,0,0.055555556,0.055555556,0.388888889,0.166666667,0,0,0.055555556,0,0,0,0,0,0.055555556,0
ABP,0.1,0,0,0,0,0.1,0,0,0.2,0.4,0,0,0,0,0.1,0,0.1,0,0,0
ABP,0,0,0.153846154,0,0,0.076923077,0,0.076923077,0.153846154,0.153846154,0.153846154,0,0,0,0,0,0,0.153846154,0.076923077,0
ABP,0,0,0,0,0,0,0,0.166666667,0.416666667,0.25,0,0,0,0,0,0.083333333,0,0.083333333,0,0
ABP,0.117647059,0,0,0.058823529,0,0.058823529,0,0.117647059,0.294117647,0.117647059,0,0.058823529,0,0,0,0.058823529,0,0.058823529,0.058823529,0
ABP,0,0,0,0.058823529,0,0.117647059,0,0.176470588,0.352941176,0.176470588,0,0,0,0.117647059,0,0,0,0,0,0
ABP,0.117647059,0,0,0,0.117647059,0.235294118,0,0,0.352941176,0,0,0,0,0,0,0,0,0.117647059,0.058823529,0
ABP,0.05,0,0.05,0,0.15,0,0.05,0.05,0.3,0.1,0,0,0,0,0,0.15,0.05,0,0.05,0
ABP,0.052631579,0,0,0,0.105263158,0,0,0.052631579,0.315789474,0.105263158,0,0.052631579,0.052631579,0,0.052631579,0.052631579,0,0.052631579,0.105263158,0
ABP,0.066666667,0,0,0.066666667,0,0.066666667,0,0.2,0.266666667,0.066666667,0,0.066666667,0,0,0,0.066666667,0,0.066666667,0.066666667,0
ABP,0.111111111,0,0,0,0.111111111,0.222222222,0,0,0.222222222,0,0,0,0,0,0.166666667,0,0,0.111111111,0.055555556,0
ABP,0.2,0,0,0,0,0.05,0,0.3,0.3,0,0,0,0,0,0,0,0.05,0,0.05,0.05
ABP,0,0,0,0,0.066666667,0.066666667,0,0.066666667,0.333333333,0.2,0,0,0.066666667,0,0,0.066666667,0.066666667,0,0.066666667,0
ABP,0.055555556,0,0,0,0.055555556,0.055555556,0.166666667,0,0.111111111,0.166666667,0,0,0,0,0.277777778,0.055555556,0,0.055555556,0,0
ABP,0.285714286,0,0,0,0.071428571,0,0,0.142857143,0.214285714,0.214285714,0,0.071428571,0,0,0,0,0,0,0,0
ABP,0.066666667,0,0,0,0.133333333,0,0.066666667,0.066666667,0.4,0.133333333,0,0,0.066666667,0,0,0,0,0,0.066666667,0
ABP,0,0,0,0,0.15,0,0.05,0.05,0.4,0.15,0,0,0,0,0,0.1,0.05,0,0.05,0
ABP,0,0,0,0,0,0.1,0,0.1,0.2,0.2,0.2,0,0,0,0.1,0,0.1,0,0,0
ABP,0.142857143,0,0,0,0,0.071428571,0,0.142857143,0.214285714,0.142857143,0.071428571,0.071428571,0,0,0,0,0,0.071428571,0.071428571,0
ABP,0.058823529,0,0,0,0.176470588,0,0.058823529,0.058823529,0.411764706,0.117647059,0,0,0.058823529,0,0,0,0,0,0.058823529,0
ABP,0.071428571,0,0,0,0,0.071428571,0,0.071428571,0.214285714,0.357142857,0,0.071428571,0,0,0,0.071428571,0,0,0.071428571,0
ABP,0.181818182,0,0,0,0,0,0.090909091,0.045454545,0.227272727,0.227272727,0,0.090909091,0,0,0.045454545,0,0.045454545,0.045454545,0,0
ABP,0.071428571,0,0,0,0,0.071428571,0,0.214285714,0.214285714,0.214285714,0,0.071428571,0,0,0,0.071428571,0,0,0.071428571,0
ABP,0,0,0,0,0.0625,0,0,0.125,0.25,0,0.0625,0.0625,0,0.125,0.1875,0,0,0,0.125,0
ABP,0,0,0,0,0.230769231,0.076923077,0,0,0.230769231,0.307692308,0,0,0.076923077,0,0,0,0,0.076923077,0,0
ABP,0.05,0,0,0,0.15,0,0.05,0.05,0.3,0.1,0,0.05,0,0,0,0.15,0.05,0,0.05,0
ABP,0.117647059,0,0,0,0.117647059,0.058823529,0,0.058823529,0.470588235,0.117647059,0,0,0,0,0,0,0,0.058823529,0,0
ABP,0,0,0,0,0,0.166666667,0,0.166666667,0.416666667,0.083333333,0,0,0,0,0,0.083333333,0,0,0,0.083333333
ABP,0.238095238,0,0,0,0,0,0,0.047619048,0.238095238,0.047619048,0,0.095238095,0,0.047619048,0.047619048,0.047619048,0.047619048,0.142857143,0,0
ABP,0.1,0,0,0,0.15,0.1,0.05,0.05,0.3,0.1,0,0,0,0,0.05,0.05,0,0.05,0,0
ABP,0.222222222,0,0,0,0,0,0,0,0.277777778,0.055555556,0,0.111111111,0,0.055555556,0.055555556,0,0.055555556,0.166666667,0,0
ABP,0,0,0,0,0.071428571,0.071428571,0,0,0.357142857,0.214285714,0,0,0,0,0,0,0.142857143,0.071428571,0.071428571,0
ABP,0,0,0,0,0.066666667,0.066666667,0,0.066666667,0.4,0.2,0,0,0,0,0,0,0,0.133333333,0.066666667,0
ABP,0.294117647,0,0,0,0,0.058823529,0,0.294117647,0.352941176,0,0,0,0,0,0,0,0,0,0,0
ABP,0.052631579,0,0,0,0.157894737,0.105263158,0,0.105263158,0.421052632,0.105263158,0,0,0,0,0,0,0,0,0.052631579,0
ABP,0.05,0,0,0,0.15,0,0.05,0,0.4,0.1,0,0,0,0,0,0.15,0.05,0,0.05,0
ABP,0.071428571,0,0,0,0.142857143,0.071428571,0,0,0.5,0,0,0,0,0,0,0,0,0.071428571,0.142857143,0
ABP,0.111111111,0,0,0,0,0.055555556,0,0.166666667,0.333333333,0.111111111,0,0,0,0,0.055555556,0.111111111,0.055555556,0,0,0
ABP,0,0,0,0,0,0.1,0,0.1,0.2,0.2,0.2,0,0,0,0.1,0,0.1,0,0,0
ABP,0,0,0,0,0,0.1,0,0.2,0.3,0.1,0,0.1,0,0,0,0,0,0.1,0.1,0
ABP,0,0,0,0,0.230769231,0.076923077,0,0,0.230769231,0.230769231,0,0,0.076923077,0,0,0,0,0.076923077,0.076923077,0
ABP,0,0,0,0,0.058823529,0.058823529,0,0.117647059,0.176470588,0.117647059,0.058823529,0,0,0,0.235294118,0.058823529,0.058823529,0.058823529,0,0
ABP,0.285714286,0,0,0,0.071428571,0,0,0.142857143,0.214285714,0.214285714,0,0.071428571,0,0,0,0,0,0,0,0
ABP,0.052631579,0,0,0,0,0.052631579,0.105263158,0.157894737,0.157894737,0.210526316,0.052631579,0,0.052631579,0,0.052631579,0.105263158,0,0,0,0
ABP,0,0,0,0,0.142857143,0,0.071428571,0.071428571,0.357142857,0.214285714,0,0,0.071428571,0,0,0,0,0,0.071428571,0
ABP,0,0,0,0,0.133333333,0.133333333,0,0.066666667,0.066666667,0.133333333,0,0,0,0.066666667,0.333333333,0,0,0.066666667,0,0
ABP,0,0,0,0,0,0.1,0,0.1,0.2,0.3,0.1,0,0,0,0.1,0,0.1,0,0,0
ABP,0.058823529,0,0,0,0.058823529,0,0,0.058823529,0.352941176,0,0,0.058823529,0,0,0.117647059,0,0,0,0.176470588,0.117647059
ABP,0.1,0,0,0,0,0.1,0,0.1,0.2,0.3,0,0,0,0,0.1,0,0.1,0,0,0
ABP,0.071428571,0,0,0,0.071428571,0.071428571,0,0.071428571,0.214285714,0.285714286,0,0.071428571,0,0,0,0,0.071428571,0.071428571,0,0
ABP,0.142857143,0,0.071428571,0,0,0,0,0.142857143,0.214285714,0.214285714,0,0.071428571,0,0.071428571,0,0,0,0,0.071428571,0
ABP,0.272727273,0,0,0,0,0,0,0,0.272727273,0.272727273,0,0,0,0,0,0,0.090909091,0.090909091,0,0
ABP,0.05,0,0,0,0.15,0,0.05,0.05,0.3,0.1,0,0.05,0,0,0,0.15,0.05,0,0.05,0
ABP,0.117647059,0,0,0,0.058823529,0,0,0,0.176470588,0.294117647,0,0.058823529,0,0,0.058823529,0.058823529,0,0.058823529,0.117647059,0
ABP,0.2,0,0,0,0,0,0,0.05,0.25,0.05,0,0.1,0,0.05,0.05,0.05,0.05,0.15,0,0
ABP,0,0,0,0,0.076923077,0,0,0.076923077,0.461538462,0,0.076923077,0.076923077,0,0.076923077,0,0,0,0,0.153846154,0
ABP,0.133333333,0,0,0,0,0,0,0,0.333333333,0.266666667,0,0,0,0,0.066666667,0,0,0,0.2,0
ABP,0.058823529,0,0,0,0.058823529,0.058823529,0.058823529,0.058823529,0.235294118,0.176470588,0.117647059,0,0,0,0,0.058823529,0,0.117647059,0,0
ABP,0,0,0,0,0.166666667,0.055555556,0,0,0.166666667,0.222222222,0,0.055555556,0,0,0.166666667,0.055555556,0,0.055555556,0,0.055555556
ABP,0.083333333,0,0,0,0.166666667,0.166666667,0,0.083333333,0.416666667,0.083333333,0,0,0,0,0,0,0,0,0,0
ABP,0,0,0,0,0,0,0,0.153846154,0.461538462,0.230769231,0,0,0,0,0,0.076923077,0,0,0.076923077,0
ABP,0,0,0,0,0,0,0,0.153846154,0.461538462,0.153846154,0,0,0,0,0,0.076923077,0,0,0.153846154,0
ABP,0.111111111,0,0,0,0,0.111111111,0,0.111111111,0.166666667,0.222222222,0,0,0,0,0.111111111,0,0.055555556,0.055555556,0,0.055555556
ABP,0.166666667,0,0,0,0.25,0.083333333,0,0,0.416666667,0.083333333,0,0,0,0,0,0,0,0,0,0
ABP,0,0,0,0.066666667,0.066666667,0,0,0.066666667,0.266666667,0.133333333,0,0.066666667,0,0,0,0.133333333,0,0.066666667,0.066666667,0.066666667
ABP,0,0,0,0,0.0625,0,0,0.125,0.4375,0,0.0625,0.0625,0,0.125,0,0,0,0,0.125,0
ABP,0.055555556,0,0,0,0.055555556,0,0,0.055555556,0.166666667,0.111111111,0,0,0.055555556,0.166666667,0,0.055555556,0,0,0.055555556,0.222222222
ABP,0,0,0,0,0.307692308,0.153846154,0,0,0.461538462,0,0,0,0,0,0,0,0,0,0.076923077,0
ABP,0,0,0.083333333,0,0,0.166666667,0.083333333,0.166666667,0.25,0.083333333,0,0,0,0,0,0.083333333,0,0,0,0.083333333
ABP,0.047619048,0,0,0,0.095238095,0.095238095,0.047619048,0.095238095,0.333333333,0.19047619,0,0,0,0,0,0.047619048,0,0,0,0.047619048
ABP,0.055555556,0,0,0,0.166666667,0,0.055555556,0.055555556,0.388888889,0.111111111,0,0,0.055555556,0,0,0.055555556,0,0,0.055555556,0
ABP,0.095238095,0,0,0,0.095238095,0,0.047619048,0,0.380952381,0.142857143,0,0.047619048,0,0,0,0.047619048,0,0.047619048,0.095238095,0
ABP,0.052631579,0,0,0,0.157894737,0,0.105263158,0,0.368421053,0.210526316,0,0,0.052631579,0,0,0,0,0,0.052631579,0
ABP,0,0,0,0,0,0,0,0.230769231,0.461538462,0.076923077,0,0,0,0,0,0.076923077,0,0,0.153846154,0
ABP,0.0625,0,0,0,0.0625,0.125,0.0625,0,0.0625,0.1875,0,0,0.0625,0,0.25,0,0,0.125,0,0
ABP,0.066666667,0,0,0,0.066666667,0.066666667,0,0.066666667,0.466666667,0.133333333,0,0,0,0,0,0,0,0.066666667,0.066666667,0
ABP,0,0,0,0,0,0.1,0,0.1,0.2,0.4,0,0,0,0,0.1,0,0,0.1,0,0
ABP,0.076923077,0,0,0.076923077,0,0.076923077,0,0.230769231,0.230769231,0,0,0.076923077,0,0,0,0.076923077,0,0.076923077,0.076923077,0
ABP,0,0,0,0,0.2,0,0,0,0.466666667,0.066666667,0,0.066666667,0,0,0.066666667,0.066666667,0,0.066666667,0,0
ABP,0.05,0,0,0,0.15,0,0.05,0.05,0.35,0.15,0,0,0,0,0,0.15,0,0,0.05,0
ABP,0.166666667,0,0,0,0,0.166666667,0,0.277777778,0.333333333,0,0,0,0,0,0,0,0,0,0.055555556,0
ABP,0.071428571,0,0,0,0.142857143,0.142857143,0,0,0.5,0,0,0,0,0,0,0,0,0.071428571,0.071428571,0
ABP,0.19047619,0,0,0.047619048,0.142857143,0,0,0.095238095,0.333333333,0.047619048,0.047619048,0,0,0,0,0,0,0.047619048,0.047619048,0
ABP,0.071428571,0,0,0,0,0.142857143,0,0.142857143,0,0.285714286,0,0.071428571,0,0,0.214285714,0,0,0,0.071428571,0
ABP,0.05,0,0,0,0.15,0.1,0.05,0.1,0.35,0.15,0,0,0,0,0,0,0,0,0.05,0
ABP,0,0,0,0,0,0,0,0.153846154,0.461538462,0.230769231,0,0,0,0,0,0.076923077,0,0,0.076923077,0
ABP,0.153846154,0,0,0,0,0.076923077,0,0,0,0.307692308,0,0,0,0,0.230769231,0,0,0.076923077,0.076923077,0.076923077
ABP,0.066666667,0,0,0,0.066666667,0.066666667,0,0.066666667,0.266666667,0.2,0,0,0,0,0.066666667,0,0,0.133333333,0.066666667,0
ABP,0,0,0,0,0.0625,0,0,0.125,0.25,0.0625,0,0.0625,0,0.125,0.1875,0,0,0,0.125,0
ABP,0.076923077,0,0,0.076923077,0,0.076923077,0,0.076923077,0.307692308,0.153846154,0,0.076923077,0,0,0,0,0,0.076923077,0.076923077,0
ABP,0,0,0,0,0.2,0,0.066666667,0.066666667,0.333333333,0.2,0,0,0.066666667,0,0,0,0,0,0.066666667,0
ABP,0.05,0,0.05,0,0.15,0,0.05,0.05,0.35,0.1,0,0,0,0,0,0.1,0.05,0,0.05,0
ABP,0.266666667,0,0,0,0,0.066666667,0,0.266666667,0.4,0,0,0,0,0,0,0,0,0,0,0
ABP,0.058823529,0,0,0,0,0,0,0.176470588,0.117647059,0.058823529,0.117647059,0,0,0,0.176470588,0.176470588,0.058823529,0,0.058823529,0
ABP,0,0,0,0,0,0,0,0.153846154,0.461538462,0.153846154,0,0,0,0,0,0.076923077,0,0,0.153846154,0
ABP,0,0,0,0,0.066666667,0.066666667,0,0.066666667,0.466666667,0.133333333,0,0,0,0,0,0,0,0.133333333,0.066666667,0
ABP,0,0,0,0.083333333,0,0.083333333,0,0.166666667,0.25,0.166666667,0,0,0,0,0,0.083333333,0,0.083333333,0.083333333,0
ABP,0.166666667,0.055555556,0,0,0,0.111111111,0,0,0.166666667,0.277777778,0,0.111111111,0,0,0,0,0,0.055555556,0.055555556,0
ABP,0.058823529,0,0,0,0.176470588,0,0.058823529,0.058823529,0.352941176,0.176470588,0,0,0.058823529,0,0,0,0,0,0.058823529,0
ABP,0,0,0,0,0.384615385,0.153846154,0,0,0.384615385,0,0,0,0,0,0,0,0,0,0.076923077,0
ABP,0,0,0,0.083333333,0,0.083333333,0,0.166666667,0.25,0.25,0,0,0,0,0,0.083333333,0,0.083333333,0,0
ABP,0.058823529,0,0,0,0.058823529,0,0,0,0.352941176,0.294117647,0,0,0,0,0.058823529,0,0,0.058823529,0.117647059,0
ABP,0.058823529,0,0,0,0.176470588,0,0.058823529,0,0.411764706,0.176470588,0,0,0.058823529,0,0,0,0,0,0.058823529,0
ABP,0.117647059,0,0,0,0.176470588,0.117647059,0,0.058823529,0.411764706,0.058823529,0,0,0,0,0,0,0,0.058823529,0,0
ABP,0.285714286,0,0,0,0,0,0,0.142857143,0.214285714,0.285714286,0,0.071428571,0,0,0,0,0,0,0,0
ABP,0,0,0,0,0,0.1,0,0.1,0.2,0.2,0,0,0,0,0.1,0,0.1,0.2,0,0
ABP,0.3,0,0,0,0.1,0.05,0,0.05,0.2,0.05,0,0.05,0,0,0,0,0.1,0,0.05,0.05
ABP,0,0,0,0,0,0,0.166666667,0.083333333,0.25,0.25,0.083333333,0,0,0,0,0.083333333,0,0,0.083333333,0
ABP,0.117647059,0,0,0.058823529,0,0.058823529,0,0.176470588,0.176470588,0.117647059,0,0.058823529,0,0.058823529,0,0.058823529,0,0.058823529,0.058823529,0
ABP,0,0,0,0,0,0.125,0,0.125,0.25,0.125,0,0.125,0,0,0,0,0,0.125,0.125,0
ABP,0.05,0,0,0,0.15,0.1,0.05,0.1,0.35,0.15,0,0,0,0,0,0,0,0,0.05,0
ABP,0.055555556,0,0,0,0.111111111,0,0.055555556,0.055555556,0.388888889,0.222222222,0,0,0,0,0,0.055555556,0,0,0,0.055555556
ABP,0.142857143,0,0,0.071428571,0,0.071428571,0,0.142857143,0.285714286,0.142857143,0,0,0,0,0,0.071428571,0,0.071428571,0,0
ABP,0.1,0,0,0,0,0.1,0,0.1,0.2,0.3,0,0,0,0,0.1,0,0.1,0,0,0
ABP,0,0,0,0,0.111111111,0.055555556,0.055555556,0.222222222,0.166666667,0.055555556,0,0,0,0.055555556,0.055555556,0.111111111,0,0,0.055555556,0.055555556
ABP,0.05,0,0,0,0.15,0.1,0.05,0.1,0.35,0.15,0,0,0,0,0,0.05,0,0,0,0
ABP,0,0,0,0,0,0.1,0,0.2,0.2,0.4,0,0,0,0,0.1,0,0,0,0,0
ABP,0,0,0,0,0,0.083333333,0,0.166666667,0.333333333,0.25,0,0,0,0,0,0.083333333,0,0.083333333,0,0
ABP,0.117647059,0,0,0,0.058823529,0.117647059,0,0.058823529,0.294117647,0.058823529,0,0,0,0.058823529,0,0,0.058823529,0.058823529,0.117647059,0
ABP,0.1,0,0,0,0.1,0.05,0,0.15,0.2,0.15,0,0.05,0,0,0,0,0.1,0,0.05,0.05
ABP,0,0,0,0,0.142857143,0.142857143,0,0,0.357142857,0.214285714,0,0,0,0,0,0.071428571,0,0,0.071428571,0
ABP,0.25,0,0,0,0,0,0,0,0.333333333,0.25,0,0,0,0,0,0,0.083333333,0.083333333,0,0
ABP,0.05,0,0,0,0.15,0,0.05,0.05,0.4,0.1,0,0,0,0,0,0.1,0.05,0,0.05,0
ABP,0.071428571,0,0,0,0.142857143,0,0,0.071428571,0.428571429,0.142857143,0,0,0.071428571,0,0,0,0,0,0.071428571,0
ABP,0.15,0,0,0,0.15,0.05,0,0.05,0.25,0.15,0,0.05,0,0,0,0,0.05,0,0.05,0.05
ABP,0.055555556,0,0,0,0,0.222222222,0.055555556,0.166666667,0.166666667,0.166666667,0,0,0,0,0.111111111,0,0,0,0,0.055555556
ABP,0.05,0,0,0,0.05,0.15,0,0.1,0.35,0.15,0,0,0,0,0,0,0,0.1,0.05,0
ABP,0.055555556,0,0,0,0.166666667,0,0.055555556,0.055555556,0.388888889,0.166666667,0,0,0.055555556,0,0,0,0,0,0.055555556,0
ABP,0.05,0,0,0,0.15,0,0.05,0.05,0.35,0.05,0,0,0,0,0.05,0.15,0.05,0,0.05,0
ABP,0.071428571,0,0,0,0,0.142857143,0,0.142857143,0.214285714,0.285714286,0,0.071428571,0,0,0,0.071428571,0,0,0,0
ABP,0,0,0,0,0.357142857,0.214285714,0,0,0.357142857,0,0,0,0,0,0,0,0,0,0.071428571,0
ABP,0,0,0,0,0,0,0,0.076923077,0.230769231,0.230769231,0,0,0,0,0.153846154,0.076923077,0,0,0.230769231,0
ABP,0,0,0,0,0,0,0.090909091,0.090909091,0.181818182,0.090909091,0,0,0,0,0.181818182,0.090909091,0,0.181818182,0.090909091,0
ABP,0.125,0,0,0.0625,0,0.0625,0,0.125,0.25,0.125,0,0.0625,0,0,0,0.0625,0,0.0625,0.0625,0
ABP,0,0,0,0,0.142857143,0.142857143,0,0.071428571,0.071428571,0.142857143,0,0,0,0.071428571,0.285714286,0,0,0.071428571,0,0
ABP,0,0,0,0,0.133333333,0,0,0,0.4,0.2,0,0.066666667,0,0,0,0.066666667,0,0,0.133333333,0
ABP,0,0,0,0,0,0.090909091,0,0.181818182,0.363636364,0.090909091,0,0,0,0,0.090909091,0.090909091,0.090909091,0,0,0
ABP,0,0,0,0,0.076923077,0.076923077,0,0.076923077,0.384615385,0.230769231,0,0,0.076923077,0,0,0,0,0,0.076923077,0
ABP,0.071428571,0,0,0,0,0.142857143,0,0.214285714,0.214285714,0.214285714,0,0.071428571,0,0,0,0,0,0,0.071428571,0
ABP,0.176470588,0.117647059,0,0,0.176470588,0,0,0.058823529,0.176470588,0,0,0.058823529,0.058823529,0,0.058823529,0,0,0.117647059,0,0
ABP,0.1,0,0,0,0.15,0,0.05,0.05,0.35,0.1,0,0,0,0,0,0.15,0,0,0.05,0
ABP,0.066666667,0,0,0,0.066666667,0.066666667,0,0.066666667,0.4,0.133333333,0,0,0,0,0,0,0,0.133333333,0.066666667,0
ABP,0.032786885,0.016393443,0.081967213,0.114754098,0.06557377,0.06557377,0,0.032786885,0.081967213,0.180327869,0.032786885,0.016393443,0.032786885,0.032786885,0.081967213,0.049180328,0.032786885,0.032786885,0,0.016393443
ABP,0.072463768,0.043478261,0.043478261,0.115942029,0.057971014,0.072463768,0,0.043478261,0.115942029,0.15942029,0.028985507,0.028985507,0,0,0.028985507,0.072463768,0.057971014,0.057971014,0,0
ABP,0.046153846,0.061538462,0.076923077,0.107692308,0.046153846,0.061538462,0.015384615,0.030769231,0.061538462,0.138461538,0.046153846,0.015384615,0.015384615,0.015384615,0.107692308,0.046153846,0.061538462,0.046153846,0,0
ABP,0.071428571,0.042857143,0.042857143,0.128571429,0.057142857,0.071428571,0,0.028571429,0.114285714,0.157142857,0.028571429,0.028571429,0,0,0.028571429,0.057142857,0.071428571,0.071428571,0,0
ABP,0.015873016,0.047619048,0.047619048,0.095238095,0.063492063,0.079365079,0,0.031746032,0.095238095,0.142857143,0.031746032,0.015873016,0.047619048,0.031746032,0.063492063,0.079365079,0.047619048,0.047619048,0.015873016,0
ABP,0.014925373,0.044776119,0.044776119,0.089552239,0.059701493,0.074626866,0,0.029850746,0.089552239,0.149253731,0.044776119,0.044776119,0.044776119,0.029850746,0.059701493,0.074626866,0.044776119,0.044776119,0.014925373,0
ABP,0.015873016,0.047619048,0.047619048,0.063492063,0.079365079,0.079365079,0,0.031746032,0.111111111,0.158730159,0.015873016,0.015873016,0.047619048,0.015873016,0.063492063,0.063492063,0.047619048,0.079365079,0.015873016,0
